trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
7	birds_tails	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554930929518	listener	bird-tail_present	bird-crest_tail_color-orange	bird-bird_wing_color-orange	white tail feathers, white body feather	8269	speaker	15473	chatMessage		
8	bugs_wings_antennae	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554930949520	listener	bug-antennae_present	bug-head_color-orange	bug-antennae_color-orange	pink antenna, white head	8332	speaker	12408	chatMessage		
9	bugs_white_legs_purple_wings_or_orange_antennae	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554930977463	listener	bug-legs_color-white	bug-antennae_color-orange	bug-bug_wings_color-orange	no antenna or wings	7539	speaker	12715	chatMessage		
10	flowers_thorns_purple_petals_or_orange_stems	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931011782	listener	flower-petals_color-purple	flower-petals_color-purple	flower-center_color-orange	orange everything except white center and white dots	23843	speaker	28062	chatMessage		
11	fish_orange_bodies_or_fangs	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931036943	listener	fish-body_color-orange	fish-stripes_color-orange	fish-whiskers_present-false	pink stripes no mouth	10486	speaker	15632	chatMessage		
12	birds_purple_wings_crests	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931056687	listener	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-crest_tail_color-white	no tail feathers	3614	speaker	12158	chatMessage		
13	fish_orange_bodies_purple_stripes	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931089655	listener	fish-stripes_color-purple	fish-fangs_present-false	fish-body_color-orange	pink body, orange stripes, and guess the rest	19845	speaker	25682	chatMessage		
13	fish_orange_bodies_purple_stripes	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931115847	listener	fish-stripes_color-purple	fish-fangs_present-false	fish-body_color-orange	It will be interesting to see if your fish have no mouth	10261	speaker	51873	chatMessage		
13	fish_orange_bodies_purple_stripes	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931126934	listener	fish-stripes_color-purple	fish-fangs_present-false	fish-body_color-orange	Mine have a mouth and one has a tooth~~~	6571	listener	62995	chatMessage		
14	birds_orange_tails_or_white_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931144351	listener	bird-bird_wing_color-white	bird-crest_tail_color-purple	bird-crest_tail_color-white	no head feathers	9022	speaker	13055	chatMessage		
14	birds_orange_tails_or_white_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931153363	listener	bird-bird_wing_color-white	bird-crest_tail_color-purple	bird-crest_tail_color-white	The last fish had a tooth~~~	5364	listener	22116	chatMessage		
15	trees_leaves_berries_or_orange_trunks	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931177207	listener	tree-trunk_color-orange	tree-berries_color-orange	tree-leaves_color-purple	white leaves, no berries	11558	speaker	19111	chatMessage		
16	trees_without_leaves	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931198303	listener	tree-leaves_present	tree-berries_color-purple	tree-berries_color-orange	red berries	6158	speaker	10590	chatMessage		
17	flowers_purple_stems_or_thorns_white_centers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931232810	listener	flower-center_color-white	flower-thorns_present-true	flower-petals_color-purple	orange leaves, no spines (thorns?)	11829	speaker	28943	chatMessage		
18	flowers_purple_stems_white_petals_or_orange_centers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931259264	listener	flower-petals_color-white	flower-center_color-orange	flower-stem_color-orange	pink center, pink stalk	9835	speaker	17784	chatMessage		
19	trees_purple_trunks_or_white_leaves_orange_berries	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931277751	listener	tree-trunk_color-purple	tree-berries_present-false	tree-leaves_present-false	green leaves, pink berries	5477	speaker	9362	chatMessage		
20	birds_purple_tails	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931302039	listener	bird-crest_tail_color-purple	bird-tail_present-true	bird-crest_tail_color-purple	orange tail feathers	5718	speaker	9064	chatMessage		
21	bugs_orange_antennae_or_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931333927	listener	bug-antennae_color-orange	bug-bug_wings_color-orange	bug-antennae_present-false	white wings and white antenna	9525	speaker	13097	chatMessage		
22	trees_leaves_berries_or_orange_trunks	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931349487	listener	tree-berries_present	tree-trunk_color-purple	tree-trunk_color-white	white stalk	5291	speaker	8851	chatMessage		
23	fish_white_stripes_or_whiskers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931373511	listener	fish-stripes_color-white	fish-stripes_color-white	fish-body_color-white	I think I screwed that one up, sorry!	10966	speaker	15018	chatMessage		
23	fish_white_stripes_or_whiskers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931380623	listener	fish-stripes_color-white	fish-stripes_color-white	fish-body_color-white	pink body no stripes	5180	speaker	22130	chatMessage		
23	fish_white_stripes_or_whiskers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931388304	listener	fish-stripes_color-white	fish-stripes_color-white	fish-body_color-white	I thought I got the bonus on the last one~~~	8683	listener	29847	chatMessage		
24	bugs_purple_legs_white_heads	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931406863	listener	bug-head_color-white	bug-body_color-purple	bug-wings_present-true	white body, no wings	7446	speaker	14080	chatMessage		
25	trees_purple_trunks_or_white_leaves_orange_berries	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931433274	listener	tree-berries_color-orange	tree-leaves_color-white	tree-trunk_color-purple	green stalk, blue leaves and berries	13285	speaker	19264	chatMessage		
26	birds_orange_tails_or_white_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931463792	listener	bird-crest_tail_color-orange	bird-tail_present-false	bird-bird_wing_color-purple	white wing, orange head and tail feathers	16077	speaker	19717	chatMessage		
27	trees_purple_berries_or_white_trunks	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931489264	listener	tree-trunk_color-white	tree-leaves_color-purple	tree-trunk_color-orange	red stalk, blue leaves, green berries	13628	speaker	17226	chatMessage		
28	bugs_purple_legs_white_heads_or_orange_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931511824	listener	bug-bug_wings_color-orange	bug-head_color-orange	bug-bug_wings_color-orange	no wings, pink head	10846	speaker	14947	chatMessage		
29	bugs_purple_legs_white_heads	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931530688	listener	bug-legs_color-purple	bug-wings_present-true	bug-head_color-white	no wings, pink head	7726	speaker	11581	chatMessage		
30	flowers_orange_stems_or_thorns	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931558551	listener	flower-stem_color-orange	flower-petals_color-purple	flower-center_color-orange	orange leaves, pink center	11043	speaker	20773	chatMessage		
31	flowers_orange_stems_or_thorns	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931585770	listener	flower-thorns_present	flower-center_color-white	flower-petals_color-white	orange leaves, pink center	7830	speaker	11183	chatMessage		
32	bugs_white_legs_purple_wings_or_orange_antennae	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931603689	listener	bug-bug_wings_color-purple	bug-antennae_present-false	bug-bug_wings_color-purple	orange wings, orange antenna	8758	speaker	11482	chatMessage		
33	fish_white_stripes_or_purple_bodies_whiskers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931625257	listener	fish-body_color-purple	fish-stripes_color-purple	fish-body_color-white	white stripes, orange body	6533	speaker	11457	chatMessage		
34	bugs_antennae_or_wings_purple_bodies	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931656049	listener	bug-body_color-purple	bug-head_color-white	bug-legs_color-purple	pink head, white legs	9884	speaker	15604	chatMessage		
35	fish_whiskers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931677097	listener	fish-whiskers_present	fish-body_color-white	fish-stripes_color-purple	pink body, white stripes	7796	speaker	11250	chatMessage		
36	bugs_without_wings	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931704674	listener	bug-wings_present	bug-antennae_present-true	bug-bug_wings_color-orange	no wings, white antenna	12637	speaker	16210	chatMessage		
37	trees_purple_trunks_or_white_leaves_orange_berries	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931722419	listener	tree-leaves_color-white	tree-leaves_color-purple	tree-berries_color-purple	red berries, no leaves	5374	speaker	8854	chatMessage		
38	trees_purple_leaves_berries	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931745041	listener	tree-leaves_color-purple	tree-berries_color-orange	tree-berries_color-purple	green berries	10602	speaker	13199	chatMessage		
39	flowers_orange_petals_purple_centers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931765731	listener	flower-petals_color-orange	flower-petals_color-white	flower-center_color-purple	orange leaves, white center	7147	speaker	11203	chatMessage		
40	bugs_orange_head	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931780896	listener	bug-head_color-orange	bug-head_color-white	bug-wings_present-true	orange head, no wings	5453	speaker	8290	chatMessage		
41	fish_white_bodies_orange_stripes_or_fangs	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931794354	listener	fish-stripes_color-orange	fish-stripes_color-purple	fish-body_color-white	orange body, no stripes	4717	speaker	7762	chatMessage		
42	flowers_purple_stems_thorns	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931810963	listener	flower-stem_color-purple	flower-center_color-purple	flower-center_color-white	orange center	5278	speaker	11000	chatMessage		
43	flowers_purple_stems_white_petals_or_orange_centers	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931823761	listener	flower-center_color-orange	flower-center_color-purple	flower-center_color-white	orange center	4285	speaker	7746	chatMessage		
44	birds_purple_wings_white_crests_or_white_tails	development	3824-e4983e90-05b6-4b3d-81c9-6529e88e0ed4	1554931837234	listener	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird-crest_tail_color-orange	white head feathers	4825	speaker	7607	chatMessage		
